<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
QQQ;5;07.05.2025;12:35:00;480.08;480.4;479.95;480.36;3976
QQQ;5;07.05.2025;12:40:00;480.23;480.68;480.23;480.68;7027
QQQ;5;07.05.2025;12:45:00;480.87;481.37;480.87;481.37;17718
QQQ;5;07.05.2025;12:50:00;481.34;481.62;481.22;481.455;9133
QQQ;5;07.05.2025;12:55:00;481.51;481.91;481.26;481.78;7928
QQQ;5;07.05.2025;13:00:00;481.83;482.15;481.83;482.04;6122
QQQ;5;07.05.2025;13:05:00;481.87;482.31;481.87;482.13;13484
QQQ;5;07.05.2025;13:10:00;482.17;482.29;482.09;482.1;4254
QQQ;5;07.05.2025;13:15:00;482.26;482.67;482.16;482.61;5438
QQQ;5;07.05.2025;13:20:00;482.61;482.61;482.12;482.12;2230
QQQ;5;07.05.2025;13:25:00;482.05;482.36;481.74;482.34;7079
QQQ;5;07.05.2025;13:30:00;482.25;482.27;482.06;482.06;1169
QQQ;5;07.05.2025;13:35:00;482.07;482.17;481.8;481.8;4933
QQQ;5;07.05.2025;13:40:00;481.8;481.8;481.09;481.32;4482
QQQ;5;07.05.2025;13:45:00;481.34;481.5;481.09;481.1;2550
QQQ;5;07.05.2025;13:50:00;481.06;481.55;481;481.55;3779
QQQ;5;07.05.2025;13:55:00;481.6;481.67;479.88;480.34;47388
QQQ;5;07.05.2025;14:00:00;480.03;480.51;479.82;480.11;23134
QQQ;5;07.05.2025;14:05:00;480.1;481.31;479.57;480.31;22130
QQQ;5;07.05.2025;14:10:00;480.29;480.29;476.98;477.33;55905
QQQ;5;07.05.2025;14:15:00;477.35;478.29;477.2;477.56;28906
QQQ;5;07.05.2025;14:20:00;477.46;478;476.81;477.92;19880
QQQ;5;07.05.2025;14:25:00;477.84;478.87;477.84;478.39;18763
QQQ;5;07.05.2025;14:30:00;478.34;479.35;478.34;478.93;10378
QQQ;5;07.05.2025;14:35:00;478.96;480.31;478.48;480.08;33335
QQQ;5;07.05.2025;14:40:00;480.13;480.92;479.55;480.69;28796
QQQ;5;07.05.2025;14:45:00;480.5;481.06;480.24;480.45;21459
QQQ;5;07.05.2025;14:50:00;480.46;480.69;478.35;479.08;28595
QQQ;5;07.05.2025;14:55:00;479.13;479.53;478.44;479.32;30813
QQQ;5;07.05.2025;15:00:00;479.73;482.14;479.73;481.78;51661
QQQ;5;07.05.2025;15:05:00;481.74;481.76;480.81;481.43;26702
QQQ;5;07.05.2025;15:10:00;481.09;481.88;480.9;481.61;10741
QQQ;5;07.05.2025;15:15:00;481.57;481.61;480.37;481.04;11829
QQQ;5;07.05.2025;15:20:00;481.12;481.34;480.33;481.17;15382
QQQ;5;07.05.2025;15:25:00;481.37;481.37;480.43;480.43;3413
QQQ;5;07.05.2025;15:30:00;480.39;480.39;478.95;479.09;12771
QQQ;5;07.05.2025;15:35:00;479.21;479.86;478.9;478.96;43022
QQQ;5;07.05.2025;15:40:00;478.96;480.53;478.96;480.27;12108
QQQ;5;07.05.2025;15:45:00;480.22;485.77;479.975;484.11;152816
QQQ;5;07.05.2025;15:50:00;484.24;485.22;482.31;482.42;58314
QQQ;5;07.05.2025;15:55:00;482.31;482.9;480.76;482.16;73770
QQQ;5;07.05.2025;16:00:00;482.29;483.87;482.16;483.3;42971
QQQ;5;08.05.2025;9:35:00;488.53;488.74;487.27;487.35;55070
QQQ;5;08.05.2025;9:40:00;487.4;487.91;487.06;487.06;21157
QQQ;5;08.05.2025;9:45:00;487.09;487.86;487.03;487.54;17705
QQQ;5;08.05.2025;9:50:00;487.53;487.58;486.19;486.43;21606
QQQ;5;08.05.2025;9:55:00;486.44;486.87;486.22;486.55;13124
QQQ;5;08.05.2025;10:00:00;486.54;487.4;486.4;486.74;26880
QQQ;5;08.05.2025;10:05:00;486.82;487.58;486.51;487.12;28742
QQQ;5;08.05.2025;10:10:00;487.12;487.12;485.99;486;13798
QQQ;5;08.05.2025;10:15:00;486.24;486.45;485.24;485.7;26419
QQQ;5;08.05.2025;10:20:00;485.66;486.23;485.61;486.17;10653
QQQ;5;08.05.2025;10:25:00;486.14;487.05;485.76;486.2;21072
QQQ;5;08.05.2025;10:30:00;486.2;486.92;486.2;486.89;12377
QQQ;5;08.05.2025;10:35:00;486.85;487.41;486.58;486.99;15647
QQQ;5;08.05.2025;10:40:00;487.05;487.08;485.97;486.11;15465
QQQ;5;08.05.2025;10:45:00;486.12;486.5;485.58;486.39;11064
QQQ;5;08.05.2025;10:50:00;486.36;486.51;485.52;485.79;11672
QQQ;5;08.05.2025;10:55:00;485.8;486.72;484.59;485.01;25735
QQQ;5;08.05.2025;11:00:00;485.21;485.44;484.19;485.05;25682
QQQ;5;08.05.2025;11:05:00;484.84;485.52;484.5;484.79;25696
QQQ;5;08.05.2025;11:10:00;484.62;486.18;484.55;486.1;10274
QQQ;5;08.05.2025;11:15:00;486.14;486.74;486.07;486.68;8754
QQQ;5;08.05.2025;11:20:00;486.64;487.04;486.54;486.86;8533
QQQ;5;08.05.2025;11:25:00;487.06;488.31;487.06;488.31;31864
QQQ;5;08.05.2025;11:30:00;488.33;489.53;488.24;488.63;50536
QQQ;5;08.05.2025;11:35:00;488.72;489.36;488.12;489.31;33889
QQQ;5;08.05.2025;11:40:00;489.38;489.8;489.04;489.8;20987
QQQ;5;08.05.2025;11:45:00;489.81;491.92;489.81;491.61;72352
QQQ;5;08.05.2025;11:50:00;491.69;492.17;491.46;491.95;44685
QQQ;5;08.05.2025;11:55:00;491.88;492.05;491;491.48;34540
QQQ;5;08.05.2025;12:00:00;491.51;491.51;490.8;491.15;30635
QQQ;5;08.05.2025;12:05:00;491.15;491.62;491.12;491.62;23641
QQQ;5;08.05.2025;12:10:00;491.595;491.92;491.48;491.92;21121
QQQ;5;08.05.2025;12:15:00;491.98;492.11;491.4;491.93;23918
QQQ;5;08.05.2025;12:20:00;491.98;492.39;491.94;492.03;16859
QQQ;5;08.05.2025;12:25:00;492.06;492.22;491.51;491.8;11383
QQQ;5;08.05.2025;12:30:00;491.81;491.9;491.36;491.42;23858
QQQ;5;08.05.2025;12:35:00;491.41;491.68;491.24;491.51;7236
QQQ;5;08.05.2025;12:40:00;491.63;492.01;491.45;491.93;12549
QQQ;5;08.05.2025;12:45:00;491.94;492.35;491.8;492.22;9141
QQQ;5;08.05.2025;12:50:00;491.99;492.52;491.99;492.39;6300
QQQ;5;08.05.2025;12:55:00;492.39;492.69;492.32;492.61;9831
QQQ;5;08.05.2025;13:00:00;492.56;492.64;492.44;492.55;10939
QQQ;5;08.05.2025;13:05:00;492.54;492.63;492.01;492.1;23564
QQQ;5;08.05.2025;13:10:00;492.02;492.26;491.85;491.89;17953
QQQ;5;08.05.2025;13:15:00;491.84;491.94;491.62;491.73;16065
QQQ;5;08.05.2025;13:20:00;491.79;491.88;491.61;491.65;11281
QQQ;5;08.05.2025;13:25:00;491.67;492.07;491.4;492.02;9775
QQQ;5;08.05.2025;13:30:00;492;492;491.63;491.82;6043
QQQ;5;08.05.2025;13:35:00;491.73;491.94;491.18;491.18;9431
QQQ;5;08.05.2025;13:40:00;491.12;491.51;490.95;491.34;10371
QQQ;5;08.05.2025;13:45:00;491.36;491.36;491.03;491.32;7070
QQQ;5;08.05.2025;13:50:00;491.23;491.27;490.89;491.27;8659
QQQ;5;08.05.2025;13:55:00;491.23;491.64;490.99;491.55;9675
QQQ;5;08.05.2025;14:00:00;491.56;491.56;490.54;490.77;20731
QQQ;5;08.05.2025;14:05:00;490.52;490.78;490.26;490.375;20559
QQQ;5;08.05.2025;14:10:00;490.44;490.99;490.44;490.98;10416
QQQ;5;08.05.2025;14:15:00;491.06;491.19;490.68;491.1;12299
QQQ;5;08.05.2025;14:20:00;491.01;491.37;490.99;491.31;8521
QQQ;5;08.05.2025;14:25:00;491.45;491.46;490.97;491.12;4032
QQQ;5;08.05.2025;14:30:00;491.04;491.3;491;491.06;5530
QQQ;5;08.05.2025;14:35:00;491.01;491.94;491.01;491.89;11866
QQQ;5;08.05.2025;14:40:00;491.91;492.08;491.89;491.91;8541
QQQ;5;08.05.2025;14:45:00;491.96;492.19;491.95;492.16;8112
QQQ;5;08.05.2025;14:50:00;492.06;492.06;491.81;491.94;8174
QQQ;5;08.05.2025;14:55:00;491.78;491.89;491.47;491.64;9778
QQQ;5;08.05.2025;15:00:00;491.58;491.75;491.44;491.55;10067
QQQ;5;08.05.2025;15:05:00;491.45;491.63;491.06;491.6;18421
QQQ;5;08.05.2025;15:10:00;491.56;491.56;491.07;491.25;11709
QQQ;5;08.05.2025;15:15:00;491.19;491.4;491.05;491.24;9262
QQQ;5;08.05.2025;15:20:00;491.26;491.55;491.03;491.55;10243
QQQ;5;08.05.2025;15:25:00;491.54;492.49;491.46;492.15;52373
QQQ;5;08.05.2025;15:30:00;492.2;492.54;491.88;492.27;17073
QQQ;5;08.05.2025;15:35:00;492.36;492.36;491.81;491.92;15680
QQQ;5;08.05.2025;15:40:00;491.91;491.91;491.08;491.09;28842
QQQ;5;08.05.2025;15:45:00;491.03;491.11;490.68;490.74;13740
QQQ;5;08.05.2025;15:50:00;490.73;490.73;489.99;490.27;23403
QQQ;5;08.05.2025;15:55:00;490.27;490.41;488.86;488.91;39850
QQQ;5;08.05.2025;16:00:00;488.99;488.99;488.01;488.22;128714
QQQ;5;09.05.2025;9:35:00;490.21;491.02;490.21;491.02;36548
QQQ;5;09.05.2025;9:40:00;491.14;491.53;490.96;490.97;17565
QQQ;5;09.05.2025;9:45:00;490.97;490.99;490.18;490.22;20310
QQQ;5;09.05.2025;9:50:00;490.26;490.71;490.12;490.49;10976
QQQ;5;09.05.2025;9:55:00;490.6;490.625;489.76;490.22;22998
QQQ;5;09.05.2025;10:00:00;490.26;491.03;490.26;490.91;14119
QQQ;5;09.05.2025;10:05:00;490.79;491.16;490.74;490.95;17083
QQQ;5;09.05.2025;10:10:00;491.06;491.39;490.41;491.09;12979
QQQ;5;09.05.2025;10:15:00;491.07;491.1;490.59;490.87;5951
QQQ;5;09.05.2025;10:20:00;490.75;490.87;489.68;489.74;14332
QQQ;5;09.05.2025;10:25:00;489.76;489.77;489.095;489.11;16133
QQQ;5;09.05.2025;10:30:00;489.17;489.32;487.57;487.96;14172
QQQ;5;09.05.2025;10:35:00;487.98;488.39;487.67;487.84;22022
QQQ;5;09.05.2025;10:40:00;487.66;487.66;486.25;486.6;40871
QQQ;5;09.05.2025;10:45:00;486.46;487.43;486.34;487.4;19433
QQQ;5;09.05.2025;10:50:00;487.46;487.88;487.06;487.78;18443
QQQ;5;09.05.2025;10:55:00;487.85;488.18;487.17;487.55;26320
QQQ;5;09.05.2025;11:00:00;487.68;488.5;487.51;488.2;15641
QQQ;5;09.05.2025;11:05:00;488.21;488.69;487.83;488.69;14089
QQQ;5;09.05.2025;11:10:00;488.68;488.99;488.62;488.89;12146
QQQ;5;09.05.2025;11:15:00;488.85;488.85;487.93;488.39;16221
QQQ;5;09.05.2025;11:20:00;488.49;488.9;488.13;488.54;9094
QQQ;5;09.05.2025;11:25:00;488.49;488.49;487.72;487.75;7919
QQQ;5;09.05.2025;11:30:00;487.74;488.04;487.46;488;10644
QQQ;5;09.05.2025;11:35:00;487.8;488.17;487.31;488.17;8430
QQQ;5;09.05.2025;11:40:00;488.34;488.37;487.78;487.86;11077
QQQ;5;09.05.2025;11:45:00;487.88;488.09;487.53;487.83;12069
QQQ;5;09.05.2025;11:50:00;488.03;488.42;487.81;487.945;14307
QQQ;5;09.05.2025;11:55:00;488.16;488.78;488.15;488.59;26011
QQQ;5;09.05.2025;12:00:00;488.41;488.84;488.41;488.84;3432
QQQ;5;09.05.2025;12:05:00;488.94;488.94;487.4;487.4;7828
QQQ;5;09.05.2025;12:10:00;487.36;487.73;487.12;487.25;5661
QQQ;5;09.05.2025;12:15:00;487.29;487.38;486.67;487.36;5334
QQQ;5;09.05.2025;12:20:00;487.46;487.79;487.06;487.46;20513
QQQ;5;09.05.2025;12:25:00;487.46;487.76;487.46;487.61;5632
QQQ;5;09.05.2025;12:30:00;487.59;487.59;487.25;487.36;3723
QQQ;5;09.05.2025;12:35:00;487.15;487.53;486.99;487.08;9732
QQQ;5;09.05.2025;12:40:00;487.32;487.96;487.28;487.53;10478
QQQ;5;09.05.2025;12:45:00;487.4;487.66;487.4;487.57;2947
QQQ;5;09.05.2025;12:50:00;487.3;487.33;486.54;486.85;24375
QQQ;5;09.05.2025;12:55:00;486.8;487.3;486.74;487.3;4532
QQQ;5;09.05.2025;13:00:00;487.34;487.47;486.79;486.94;9992
QQQ;5;09.05.2025;13:05:00;486.9;487.18;486.87;486.95;17150
QQQ;5;09.05.2025;13:10:00;487.01;487.165;486.55;487.16;20507
QQQ;5;09.05.2025;13:15:00;487.19;487.54;486.73;486.74;11657
QQQ;5;09.05.2025;13:20:00;486.8;487.53;486.8;487.39;6078
QQQ;5;09.05.2025;13:25:00;487.48;487.81;486.32;487.51;46925
QQQ;5;09.05.2025;13:30:00;487.51;487.76;487.29;487.32;5300
QQQ;5;09.05.2025;13:35:00;487.33;487.33;486.92;487.2;5923
QQQ;5;09.05.2025;13:40:00;487.23;487.61;487.21;487.58;5944
QQQ;5;09.05.2025;13:45:00;487.43;488.2;487.41;488.02;11909
QQQ;5;09.05.2025;13:50:00;488.13;488.37;488.1;488.34;8067
QQQ;5;09.05.2025;13:55:00;488.21;488.29;487.94;488.21;7949
QQQ;5;09.05.2025;14:00:00;488.15;488.63;488.15;488.45;7114
QQQ;5;09.05.2025;14:05:00;488.58;488.6;488.35;488.45;9654
QQQ;5;09.05.2025;14:10:00;488.15;488.31;487.99;488.04;6153
QQQ;5;09.05.2025;14:15:00;488;488.19;488;488.165;3475
QQQ;5;09.05.2025;14:20:00;488.14;488.33;487.45;487.66;7812
QQQ;5;09.05.2025;14:25:00;487.74;487.99;487.62;487.94;13747
QQQ;5;09.05.2025;14:30:00;487.9;487.965;487.64;487.72;8238
QQQ;5;09.05.2025;14:35:00;487.8;488.16;487.68;488.16;5114
QQQ;5;09.05.2025;14:40:00;488.16;488.16;487.72;487.86;11771
QQQ;5;09.05.2025;14:45:00;487.96;488.09;487.86;487.9;3992
QQQ;5;09.05.2025;14:50:00;487.83;488.25;487.8;488.16;7686
QQQ;5;09.05.2025;14:55:00;488.33;488.43;487.91;488.15;11181
QQQ;5;09.05.2025;15:00:00;488.19;488.27;488.13;488.22;1392
QQQ;5;09.05.2025;15:05:00;488.2;488.55;488.2;488.475;11883
QQQ;5;09.05.2025;15:10:00;488.53;489.14;488.38;488.97;15244
QQQ;5;09.05.2025;15:15:00;489.03;489.18;488.52;488.61;8886
QQQ;5;09.05.2025;15:20:00;488.81;488.87;488.55;488.85;5647
QQQ;5;09.05.2025;15:25:00;488.9;488.9;488.3;488.64;8669
QQQ;5;09.05.2025;15:30:00;488.71;488.71;488.54;488.64;3500
QQQ;5;09.05.2025;15:35:00;488.57;488.77;487.93;488.7;36887
QQQ;5;09.05.2025;15:40:00;488.79;488.815;488.34;488.485;5874
QQQ;5;09.05.2025;15:45:00;488.48;488.65;488.33;488.58;7500
QQQ;5;09.05.2025;15:50:00;488.58;488.58;487.99;488.23;28151
QQQ;5;09.05.2025;15:55:00;488.22;488.8;488.22;488.71;21347
QQQ;5;09.05.2025;16:00:00;488.66;488.66;487.94;488.05;44181
QQQ;5;12.05.2025;9:35:00;506.99;507.04;504.18;504.34;100028
QQQ;5;12.05.2025;9:40:00;504.29;504.65;503.36;503.78;45483
QQQ;5;12.05.2025;9:45:00;503.72;504.11;502.78;503.61;50088
QQQ;5;12.05.2025;9:50:00;503.65;504.13;503.12;504.05;31118
QQQ;5;12.05.2025;9:55:00;504.01;505.28;503.97;504.91;59168
QQQ;5;12.05.2025;10:00:00;504.78;504.89;503.6;503.84;23314
QQQ;5;12.05.2025;10:05:00;503.92;504.21;503.28;503.95;24919
QQQ;5;12.05.2025;10:10:00;503.96;504.58;503.86;504.03;16003
QQQ;5;12.05.2025;10:15:00;504.06;505.02;503.92;505.02;19891
QQQ;5;12.05.2025;10:20:00;504.99;505.31;504.57;504.6;32149
QQQ;5;12.05.2025;10:25:00;504.63;504.83;504.09;504.37;51150
QQQ;5;12.05.2025;10:30:00;504.32;504.32;502.28;502.7;24157
QQQ;5;12.05.2025;10:35:00;502.48;502.49;501.5;502.08;31525
QQQ;5;12.05.2025;10:40:00;502.14;502.88;501.92;502.88;9413
QQQ;5;12.05.2025;10:45:00;502.86;503.97;502.86;503.97;25058
QQQ;5;12.05.2025;10:50:00;503.95;504.27;503.75;503.98;23355
QQQ;5;12.05.2025;10:55:00;503.96;504.4;503.65;504.4;11245
QQQ;5;12.05.2025;11:00:00;504.46;504.48;503.36;503.4;12688
QQQ;5;12.05.2025;11:05:00;503.45;504.04;503.26;503.92;15082
QQQ;5;12.05.2025;11:10:00;503.94;503.98;503.33;503.47;16197
QQQ;5;12.05.2025;11:15:00;503.41;504.09;503.41;503.87;8500
QQQ;5;12.05.2025;11:20:00;503.86;504.09;503.62;503.95;10340
QQQ;5;12.05.2025;11:25:00;503.86;503.89;503.04;503.29;14993
QQQ;5;12.05.2025;11:30:00;503.41;504.08;503.25;503.68;17768
QQQ;5;12.05.2025;11:35:00;503.82;504.12;503.76;503.96;6948
QQQ;5;12.05.2025;11:40:00;504.17;504.26;503.51;503.71;11878
QQQ;5;12.05.2025;11:45:00;503.6;503.84;503.32;503.63;4398
QQQ;5;12.05.2025;11:50:00;503.63;504.05;503.51;503.74;8752
QQQ;5;12.05.2025;11:55:00;503.77;503.8;503.17;503.46;13730
QQQ;5;12.05.2025;12:00:00;503.51;503.8;503.21;503.32;11699
QQQ;5;12.05.2025;12:05:00;503.3;503.76;503.15;503.67;15233
QQQ;5;12.05.2025;12:10:00;503.72;504.15;503.71;504.15;12486
QQQ;5;12.05.2025;12:15:00;504.23;504.34;503.95;504.29;10321
QQQ;5;12.05.2025;12:20:00;504.37;504.69;504.23;504.49;17247
QQQ;5;12.05.2025;12:25:00;504.46;505.06;504.4;505;13698
QQQ;5;12.05.2025;12:30:00;505;505.06;504.61;504.61;6143
QQQ;5;12.05.2025;12:35:00;504.64;505.01;504.64;504.94;3443
QQQ;5;12.05.2025;12:40:00;504.98;505.17;504.95;504.98;4491
QQQ;5;12.05.2025;12:45:00;504.92;505.41;504.9;505.27;9510
QQQ;5;12.05.2025;12:50:00;505.36;505.89;505.23;505.81;17342
QQQ;5;12.05.2025;12:55:00;505.85;506.08;505.64;505.99;24961
QQQ;5;12.05.2025;13:00:00;505.97;506.17;505.79;506.04;15644
QQQ;5;12.05.2025;13:05:00;506.03;506.31;505.94;506.29;26087
QQQ;5;12.05.2025;13:10:00;506.31;507.35;506.24;507.24;31683
QQQ;5;12.05.2025;13:15:00;507.29;507.29;506.78;506.94;18032
QQQ;5;12.05.2025;13:20:00;506.96;506.97;506.7;506.83;12908
QQQ;5;12.05.2025;13:25:00;506.79;506.8;506.23;506.39;14025
QQQ;5;12.05.2025;13:30:00;506.39;506.77;506.26;506.57;6700
QQQ;5;12.05.2025;13:35:00;506.54;506.95;506.54;506.65;34037
QQQ;5;12.05.2025;13:40:00;506.64;506.7;506.39;506.65;2890
QQQ;5;12.05.2025;13:45:00;506.68;506.78;506.49;506.63;8409
QQQ;5;12.05.2025;13:50:00;506.675;507;506.66;506.87;11536
QQQ;5;12.05.2025;13:55:00;506.88;507.2;506.85;507.18;7401
QQQ;5;12.05.2025;14:00:00;507.19;507.2;506.77;506.77;5066
QQQ;5;12.05.2025;14:05:00;506.77;507.14;506.75;507.125;13987
QQQ;5;12.05.2025;14:10:00;507.14;507.14;506.8;506.81;10602
QQQ;5;12.05.2025;14:15:00;506.91;506.91;506.47;506.7;7659
QQQ;5;12.05.2025;14:20:00;506.77;507.21;506.61;507.21;26670
QQQ;5;12.05.2025;14:25:00;507.18;507.27;507.1;507.22;6329
QQQ;5;12.05.2025;14:30:00;507.23;507.32;506.95;507.26;13201
QQQ;5;12.05.2025;14:35:00;507.25;507.34;507.15;507.15;4929
QQQ;5;12.05.2025;14:40:00;507.18;507.44;507.06;507.38;10591
QQQ;5;12.05.2025;14:45:00;507.38;507.59;507.15;507.15;12940
QQQ;5;12.05.2025;14:50:00;507.18;507.33;506.95;506.99;7123
QQQ;5;12.05.2025;14:55:00;507.03;507.03;506.57;506.64;13434
QQQ;5;12.05.2025;15:00:00;506.6;506.78;506.43;506.43;9800
QQQ;5;12.05.2025;15:05:00;506.46;506.92;506.1;506.92;26617
QQQ;5;12.05.2025;15:10:00;506.89;507.18;506.79;507.1;19188
QQQ;5;12.05.2025;15:15:00;507.08;507.08;506.59;506.62;12392
QQQ;5;12.05.2025;15:20:00;506.6;506.92;506.38;506.83;11516
QQQ;5;12.05.2025;15:25:00;506.67;506.8;506.3;506.35;18261
QQQ;5;12.05.2025;15:30:00;506.37;506.37;505.97;506.15;23289
QQQ;5;12.05.2025;15:35:00;506.09;506.39;506.02;506.28;19542
QQQ;5;12.05.2025;15:40:00;506.25;506.32;505.89;505.96;13849
QQQ;5;12.05.2025;15:45:00;505.91;506.1;505.62;505.93;22680
QQQ;5;12.05.2025;15:50:00;505.94;506.22;505.59;506.2;23981
QQQ;5;12.05.2025;15:55:00;506.18;507.38;506.18;507.19;56418
QQQ;5;12.05.2025;16:00:00;507.13;507.89;506.69;507.79;183289
QQQ;5;13.05.2025;9:35:00;509.17;510;508.44;509.99;70364
QQQ;5;13.05.2025;9:40:00;510.04;510.71;510;510.6;69427
QQQ;5;13.05.2025;9:45:00;510.7;511.04;510.21;510.71;51649
QQQ;5;13.05.2025;9:50:00;510.71;510.81;510.26;510.43;52658
QQQ;5;13.05.2025;9:55:00;510.49;511.81;510.49;511.81;46707
QQQ;5;13.05.2025;10:00:00;511.74;512.26;511.63;512.09;164112
QQQ;5;13.05.2025;10:05:00;512.15;512.64;511.95;512.53;37836
QQQ;5;13.05.2025;10:10:00;512.49;513.41;512.44;513.22;45205
QQQ;5;13.05.2025;10:15:00;513.17;514.14;512.73;513.99;63858
QQQ;5;13.05.2025;10:20:00;514.04;514.88;513.82;514.31;62603
QQQ;5;13.05.2025;10:25:00;514.32;514.4;513.98;514.3;27535
QQQ;5;13.05.2025;10:30:00;514.29;514.77;514.1;514.16;27464
QQQ;5;13.05.2025;10:35:00;514.15;514.56;513.73;514.24;40749
QQQ;5;13.05.2025;10:40:00;514.27;514.54;514.27;514.39;22966
QQQ;5;13.05.2025;10:45:00;514.43;514.55;513.64;513.7;34262
QQQ;5;13.05.2025;10:50:00;513.72;514.36;513.57;513.97;30724
QQQ;5;13.05.2025;10:55:00;514.05;515.13;514.05;514.78;38574
QQQ;5;13.05.2025;11:00:00;514.81;515.27;514.81;515.09;29279
QQQ;5;13.05.2025;11:05:00;515.025;515.19;514.92;515.02;19406
QQQ;5;13.05.2025;11:10:00;515.1;515.1;514.63;514.94;23355
QQQ;5;13.05.2025;11:15:00;514.96;515.39;514.96;514.99;22131
QQQ;5;13.05.2025;11:20:00;514.99;515.64;514.99;515.6;24763
QQQ;5;13.05.2025;11:25:00;515.61;515.61;515.21;515.3;12855
QQQ;5;13.05.2025;11:30:00;515.34;516.1;515.34;515.765;47633
QQQ;5;13.05.2025;11:35:00;515.73;516.01;515.64;515.94;16289
QQQ;5;13.05.2025;11:40:00;515.87;516.22;515.66;516.09;38747
QQQ;5;13.05.2025;11:45:00;516.11;516.14;515.81;515.99;24558
QQQ;5;13.05.2025;11:50:00;516.03;516.34;515.79;515.88;30726
QQQ;5;13.05.2025;11:55:00;515.84;515.87;515.52;515.76;20465
QQQ;5;13.05.2025;12:00:00;515.75;516.12;515.67;515.83;38692
QQQ;5;13.05.2025;12:05:00;515.89;515.94;515.2;515.23;21198
QQQ;5;13.05.2025;12:10:00;515.25;515.46;515.13;515.37;15509
QQQ;5;13.05.2025;12:15:00;515.47;516.09;515.34;516;14195
QQQ;5;13.05.2025;12:20:00;516.01;516.01;515.54;515.56;9414
QQQ;5;13.05.2025;12:25:00;515.52;515.83;515.44;515.81;11280
QQQ;5;13.05.2025;12:30:00;515.89;516.44;515.89;516.29;24107
QQQ;5;13.05.2025;12:35:00;516.295;516.385;515.93;516.25;21963
QQQ;5;13.05.2025;12:40:00;516.245;516.82;516.21;516.82;31859
QQQ;5;13.05.2025;12:45:00;516.8;516.8;516.62;516.765;13454
QQQ;5;13.05.2025;12:50:00;516.8;517.13;516.79;517.13;20982
QQQ;5;13.05.2025;12:55:00;517.1;517.1;516.88;517.04;12952
QQQ;5;13.05.2025;13:00:00;517.05;517.17;516.71;516.79;19005
QQQ;5;13.05.2025;13:05:00;516.79;516.88;516.54;516.68;23721
QQQ;5;13.05.2025;13:10:00;516.65;516.73;516.43;516.58;20208
QQQ;5;13.05.2025;13:15:00;516.63;516.68;516.31;516.41;16721
QQQ;5;13.05.2025;13:20:00;516.44;516.895;516.41;516.745;26183
QQQ;5;13.05.2025;13:25:00;516.69;516.75;516.47;516.7;10677
QQQ;5;13.05.2025;13:30:00;516.67;516.73;516.55;516.67;14514
QQQ;5;13.05.2025;13:35:00;516.69;517.3;516.66;517.21;43643
QQQ;5;13.05.2025;13:40:00;517.18;517.38;516.97;517.05;26786
QQQ;5;13.05.2025;13:45:00;517.03;517.25;516.74;516.86;19629
QQQ;5;13.05.2025;13:50:00;516.84;517.23;516.78;517.22;14716
QQQ;5;13.05.2025;13:55:00;517.165;517.3;516.53;516.53;15695
QQQ;5;13.05.2025;14:00:00;516.5;516.68;516.14;516.14;35500
QQQ;5;13.05.2025;14:05:00;516.21;516.33;515.65;516.13;36491
QQQ;5;13.05.2025;14:10:00;516.3;516.46;516.06;516.2;20138
QQQ;5;13.05.2025;14:15:00;516.13;516.44;516.13;516.44;17961
QQQ;5;13.05.2025;14:20:00;516.45;516.54;516.095;516.43;22285
QQQ;5;13.05.2025;14:25:00;516.41;516.6;516.335;516.53;14357
QQQ;5;13.05.2025;14:30:00;516.53;516.56;516.35;516.35;8802
QQQ;5;13.05.2025;14:35:00;516.385;516.45;516.03;516.19;8505
QQQ;5;13.05.2025;14:40:00;516.15;516.45;516.09;516.24;10605
QQQ;5;13.05.2025;14:45:00;516.27;516.3;515.9;515.96;11395
QQQ;5;13.05.2025;14:50:00;516.03;516.12;515.8;516.07;16536
QQQ;5;13.05.2025;14:55:00;516.03;516.31;515.89;516.28;13658
QQQ;5;13.05.2025;15:00:00;516.25;516.98;516.2;516.93;17472
QQQ;5;13.05.2025;15:05:00;516.91;516.92;516.58;516.805;14016
QQQ;5;13.05.2025;15:10:00;516.88;517.01;516.57;516.64;16705
QQQ;5;13.05.2025;15:15:00;516.64;517.08;516.63;517.03;18030
QQQ;5;13.05.2025;15:20:00;517.03;517.26;517.01;517.12;21070
QQQ;5;13.05.2025;15:25:00;517.1;517.13;516.69;516.75;17414
QQQ;5;13.05.2025;15:30:00;516.76;517.01;516.69;516.79;13876
QQQ;5;13.05.2025;15:35:00;516.74;517.09;516.7;516.92;36741
QQQ;5;13.05.2025;15:40:00;516.88;517.26;516.74;517.03;25451
QQQ;5;13.05.2025;15:45:00;517.06;517.07;516.77;516.85;16511
QQQ;5;13.05.2025;15:50:00;516.85;516.85;516.38;516.42;34825
QQQ;5;13.05.2025;15:55:00;516.47;516.99;515.7;515.83;116792
QQQ;5;13.05.2025;16:00:00;515.81;516.21;515.29;515.59;160547
QQQ;5;14.05.2025;9:35:00;516.77;518.66;516.72;518.61;67718
QQQ;5;14.05.2025;9:40:00;518.79;518.9;518.08;518.14;70045
QQQ;5;14.05.2025;9:45:00;518.22;518.32;517.29;517.32;46918
QQQ;5;14.05.2025;9:50:00;517.44;517.5;515.88;516.57;61225
