<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPY;5;01.04.2025;11:40:00;560.95;560.95;560.3;560.87;19119
SPY;5;01.04.2025;11:45:00;560.78;561.14;560.22;561.09;33486
SPY;5;01.04.2025;11:50:00;561.05;561.69;561.05;561.46;34190
SPY;5;01.04.2025;11:55:00;561.6;561.74;560.86;560.99;21063
SPY;5;01.04.2025;12:00:00;561.11;561.56;560.87;561.55;13291
SPY;5;01.04.2025;12:05:00;561.54;562.27;561.23;562.06;19862
SPY;5;01.04.2025;12:10:00;562.1;562.32;561.76;562.24;18597
SPY;5;01.04.2025;12:15:00;562.31;562.39;561.87;562.2;10277
SPY;5;01.04.2025;12:20:00;562.2;562.84;562.04;562.6;23590
SPY;5;01.04.2025;12:25:00;562.62;562.9;561.95;562.19;32900
SPY;5;01.04.2025;12:30:00;562.13;562.25;560.65;560.76;33917
SPY;5;01.04.2025;12:35:00;560.78;561.03;560.09;560.3;54085
SPY;5;01.04.2025;12:40:00;560.43;560.43;559.61;559.66;34722
SPY;5;01.04.2025;12:45:00;559.75;560.08;559.35;559.55;37524
SPY;5;01.04.2025;12:50:00;559.5;560.23;559.38;560.21;27331
SPY;5;01.04.2025;12:55:00;560.11;561.38;560.11;561.01;28738
SPY;5;01.04.2025;13:00:00;560.98;561.24;560.69;560.73;16930
SPY;5;01.04.2025;13:05:00;560.655;561.1;560.54;560.87;14191
SPY;5;01.04.2025;13:10:00;560.83;560.83;560.03;560.34;18513
SPY;5;01.04.2025;13:15:00;560.13;560.76;560.05;560.76;13284
SPY;5;01.04.2025;13:20:00;560.705;560.77;559.75;559.77;14791
SPY;5;01.04.2025;13:25:00;559.84;559.96;559.57;559.66;20040
SPY;5;01.04.2025;13:30:00;559.72;559.95;559.18;559.42;25296
SPY;5;01.04.2025;13:35:00;559.33;559.91;559.12;559.16;26656
SPY;5;01.04.2025;13:40:00;559.14;559.84;559.14;559.74;28867
SPY;5;01.04.2025;13:45:00;559.86;560.36;559.29;559.33;24295
SPY;5;01.04.2025;13:50:00;559.33;559.94;559.31;559.94;8889
SPY;5;01.04.2025;13:55:00;559.89;560.26;559.57;559.57;11799
SPY;5;01.04.2025;14:00:00;559.54;559.55;558.92;559;21987
SPY;5;01.04.2025;14:05:00;559.16;559.16;557.52;557.83;75052
SPY;5;01.04.2025;14:10:00;557.91;558.07;557.29;557.44;31694
SPY;5;01.04.2025;14:15:00;557.43;557.84;557.09;557.71;36578
SPY;5;01.04.2025;14:20:00;557.67;557.73;556.89;557.08;18398
SPY;5;01.04.2025;14:25:00;557.06;557.22;556.56;556.57;27947
SPY;5;01.04.2025;14:30:00;556.46;557.15;556.46;556.72;33916
SPY;5;01.04.2025;14:35:00;556.71;557.25;556.565;556.84;18138
SPY;5;01.04.2025;14:40:00;556.8;557.12;556.46;556.54;17091
SPY;5;01.04.2025;14:45:00;556.7;557.19;556.61;557.14;11853
SPY;5;01.04.2025;14:50:00;557.2;557.21;556.45;556.45;18113
SPY;5;01.04.2025;14:55:00;556.5;556.9;556.17;556.84;24692
SPY;5;01.04.2025;15:00:00;556.89;557.71;556.89;557.675;40832
SPY;5;01.04.2025;15:05:00;557.65;558.08;557.47;557.98;40573
SPY;5;01.04.2025;15:10:00;557.96;558.4;557.68;557.69;17124
SPY;5;01.04.2025;15:15:00;557.655;558.1;557.55;557.99;17518
SPY;5;01.04.2025;15:20:00;558.16;558.72;557.95;558.23;25874
SPY;5;01.04.2025;15:25:00;558.22;558.91;558.09;558.83;22808
SPY;5;01.04.2025;15:30:00;558.89;558.97;558.44;558.44;26905
SPY;5;01.04.2025;15:35:00;558.42;559.68;558.18;559.3;48375
SPY;5;01.04.2025;15:40:00;559.21;559.91;559.15;559.66;49683
SPY;5;01.04.2025;15:45:00;559.67;560.05;559.61;559.98;59479
SPY;5;01.04.2025;15:50:00;559.8;560.54;559.8;560.46;70572
SPY;5;01.04.2025;15:55:00;560.44;561.23;559.82;561.06;112827
SPY;5;01.04.2025;16:00:00;561.12;561.5;560.53;561.03;340978
SPY;5;02.04.2025;9:35:00;555.05;556.98;554.85;556.91;102178
SPY;5;02.04.2025;9:40:00;556.93;558.66;556.69;558.43;68179
SPY;5;02.04.2025;9:45:00;558.45;558.98;558.03;558.84;62188
SPY;5;02.04.2025;9:50:00;558.83;559.54;558.72;559.39;38613
SPY;5;02.04.2025;9:55:00;559.36;559.78;558.59;558.61;39877
SPY;5;02.04.2025;10:00:00;558.54;559.14;558.45;558.72;30650
SPY;5;02.04.2025;10:05:00;558.71;560.6;558.41;560.41;42122
SPY;5;02.04.2025;10:10:00;560.5;560.55;558.96;559.07;19435
SPY;5;02.04.2025;10:15:00;559.09;559.63;558.29;559.18;26581
SPY;5;02.04.2025;10:20:00;559.11;560.22;558.93;560.14;18767
SPY;5;02.04.2025;10:25:00;560.135;560.66;559.7;560.625;12953
SPY;5;02.04.2025;10:30:00;560.65;560.87;559.84;560.85;21425
SPY;5;02.04.2025;10:35:00;560.83;561.54;560.67;560.96;43999
SPY;5;02.04.2025;10:40:00;560.82;561.08;560.34;561.06;18647
SPY;5;02.04.2025;10:45:00;560.99;561.39;560.46;560.77;14988
SPY;5;02.04.2025;10:50:00;560.83;561.33;560.76;561.28;19866
SPY;5;02.04.2025;10:55:00;561.28;561.53;561.25;561.25;12019
SPY;5;02.04.2025;11:00:00;561.23;562.23;561.09;562.1;25271
SPY;5;02.04.2025;11:05:00;562.01;562.08;561.29;561.94;29135
SPY;5;02.04.2025;11:10:00;561.89;562.06;561.63;562.03;5693
SPY;5;02.04.2025;11:15:00;562.03;562.1;561.18;561.19;14826
SPY;5;02.04.2025;11:20:00;561.12;561.85;560.89;561.85;12433
SPY;5;02.04.2025;11:25:00;561.93;562.88;561.93;562.77;23781
SPY;5;02.04.2025;11:30:00;562.78;563.75;562.77;563.38;49738
SPY;5;02.04.2025;11:35:00;563.3;563.7;563.08;563.63;38975
SPY;5;02.04.2025;11:40:00;563.6;563.68;563.11;563.42;17789
SPY;5;02.04.2025;11:45:00;563.48;563.53;562.26;562.42;36130
SPY;5;02.04.2025;11:50:00;562.42;562.58;561.53;561.71;33778
SPY;5;02.04.2025;11:55:00;561.66;561.985;561.13;561.81;27449
SPY;5;02.04.2025;12:00:00;561.85;562.66;561.7;562.2;36709
SPY;5;02.04.2025;12:05:00;562.23;562.69;562.08;562.25;16396
SPY;5;02.04.2025;12:10:00;562.26;562.72;562.2;562.68;20608
SPY;5;02.04.2025;12:15:00;562.64;563.59;562.63;563.51;26881
SPY;5;02.04.2025;12:20:00;563.69;563.88;563.38;563.53;28736
SPY;5;02.04.2025;12:25:00;563.62;563.98;563.44;563.82;19541
SPY;5;02.04.2025;12:30:00;563.805;564.27;563.43;564.27;31782
SPY;5;02.04.2025;12:35:00;564.32;564.55;564.06;564.42;22148
SPY;5;02.04.2025;12:40:00;564.4;564.4;563.57;564.02;21011
SPY;5;02.04.2025;12:45:00;564.04;564.49;563.71;564.49;21167
SPY;5;02.04.2025;12:50:00;564.52;565.74;564.22;565.74;44138
SPY;5;02.04.2025;12:55:00;565.65;566.06;565.18;565.46;66240
SPY;5;02.04.2025;13:00:00;565.45;565.84;565.14;565.66;35170
SPY;5;02.04.2025;13:05:00;565.71;566.22;565.64;566.17;23043
SPY;5;02.04.2025;13:10:00;566.12;566.69;566.05;566.45;48407
SPY;5;02.04.2025;13:15:00;566.48;567.4;566.48;566.85;54624
SPY;5;02.04.2025;13:20:00;566.95;566.95;566.5;566.69;39548
SPY;5;02.04.2025;13:25:00;566.71;566.74;565.93;566.54;70399
SPY;5;02.04.2025;13:30:00;566.56;566.58;566.05;566.08;20833
SPY;5;02.04.2025;13:35:00;566.02;566.06;565.23;565.54;52604
SPY;5;02.04.2025;13:40:00;565.43;565.43;564.79;565.25;26746
SPY;5;02.04.2025;13:45:00;565.42;565.52;564.22;564.54;35878
SPY;5;02.04.2025;13:50:00;564.51;564.52;563.59;563.9;22381
SPY;5;02.04.2025;13:55:00;563.88;563.89;563.21;563.86;43042
SPY;5;02.04.2025;14:00:00;563.95;564.29;563.7;564.07;26279
SPY;5;02.04.2025;14:05:00;564.06;564.44;563.45;563.48;32508
SPY;5;02.04.2025;14:10:00;563.43;563.43;562.62;562.9;33259
SPY;5;02.04.2025;14:15:00;562.97;563.21;562.51;563.06;17331
SPY;5;02.04.2025;14:20:00;562.96;563.18;562.39;562.46;21954
SPY;5;02.04.2025;14:25:00;562.55;562.87;561.93;562.12;22067
SPY;5;02.04.2025;14:30:00;562.07;562.45;561.11;561.11;24200
SPY;5;02.04.2025;14:35:00;561.1;562.1;560.97;562.07;46847
SPY;5;02.04.2025;14:40:00;562.04;563.25;561.9;563.25;40872
SPY;5;02.04.2025;14:45:00;563.26;563.77;563.11;563.37;58984
SPY;5;02.04.2025;14:50:00;563.34;563.48;562.88;563.33;15212
SPY;5;02.04.2025;14:55:00;563.28;563.28;562.51;562.8;17071
SPY;5;02.04.2025;15:00:00;562.68;562.68;561.11;561.11;19341
SPY;5;02.04.2025;15:05:00;561.16;562.83;561.16;562.81;26890
SPY;5;02.04.2025;15:10:00;562.74;562.93;562.35;562.66;13083
SPY;5;02.04.2025;15:15:00;562.5;562.71;562.09;562.09;22745
SPY;5;02.04.2025;15:20:00;562.08;562.54;561.7;561.78;27642
SPY;5;02.04.2025;15:25:00;562;562.94;561.99;562.74;19693
SPY;5;02.04.2025;15:30:00;562.73;563.36;562.185;563.18;22185
SPY;5;02.04.2025;15:35:00;563.135;564.38;562.66;564.17;71524
SPY;5;02.04.2025;15:40:00;564.14;564.53;563.78;564.05;26432
SPY;5;02.04.2025;15:45:00;563.96;564.86;563.93;564.75;47802
SPY;5;02.04.2025;15:50:00;564.77;565.5;564.73;565.36;47605
SPY;5;02.04.2025;15:55:00;565.3;565.57;564.84;565.13;74689
SPY;5;02.04.2025;16:00:00;565.13;565.65;564.62;564.65;461183
SPY;5;03.04.2025;9:35:00;545.11;547.94;544.93;547.54;268402
SPY;5;03.04.2025;9:40:00;547.51;547.81;546.28;547.65;198642
SPY;5;03.04.2025;9:45:00;547.67;547.67;545.78;546.37;119003
SPY;5;03.04.2025;9:50:00;546.32;546.355;544.98;545.27;114936
SPY;5;03.04.2025;9:55:00;545.22;547.14;545.22;545.49;104711
SPY;5;03.04.2025;10:00:00;545.61;546.06;544.2;544.96;105088
SPY;5;03.04.2025;10:05:00;544.22;545.17;543.05;543.23;113638
SPY;5;03.04.2025;10:10:00;543.25;544;542.78;543.01;136997
SPY;5;03.04.2025;10:15:00;542.98;543.14;542;542.69;98990
SPY;5;03.04.2025;10:20:00;542.68;543.44;542.16;542.16;122539
SPY;5;03.04.2025;10:25:00;542.17;542.48;541.57;541.86;100941
SPY;5;03.04.2025;10:30:00;541.86;543.72;541.86;543.08;95497
SPY;5;03.04.2025;10:35:00;542.96;543.89;542.62;542.71;79739
SPY;5;03.04.2025;10:40:00;542.63;542.98;542.13;542.22;52030
SPY;5;03.04.2025;10:45:00;542.44;542.83;541.63;542.18;58804
SPY;5;03.04.2025;10:50:00;542.13;542.25;540.82;540.82;57645
SPY;5;03.04.2025;10:55:00;540.88;540.95;540.1;540.64;108368
SPY;5;03.04.2025;11:00:00;540.63;540.96;540.18;540.22;57321
SPY;5;03.04.2025;11:05:00;540.13;540.72;539.99;540.71;84150
SPY;5;03.04.2025;11:10:00;540.74;540.75;539.59;540.2;73167
SPY;5;03.04.2025;11:15:00;540.13;542.13;540.11;541.48;91142
SPY;5;03.04.2025;11:20:00;541.47;542.44;541.45;542.31;92956
SPY;5;03.04.2025;11:25:00;542.21;542.37;541.2;542.02;57313
SPY;5;03.04.2025;11:30:00;541.85;542.76;541.71;541.74;50601
SPY;5;03.04.2025;11:35:00;541.69;543.03;541.64;542.81;60914
SPY;5;03.04.2025;11:40:00;542.81;543.54;541.99;543.46;65023
SPY;5;03.04.2025;11:45:00;543.48;544.3;543.48;543.87;80047
SPY;5;03.04.2025;11:50:00;543.92;544.13;542.71;543.12;52110
SPY;5;03.04.2025;11:55:00;543.11;543.39;542.12;543.39;43749
SPY;5;03.04.2025;12:00:00;543.37;544.38;543.23;543.53;37650
SPY;5;03.04.2025;12:05:00;543.47;544.69;543.39;543.925;53062
SPY;5;03.04.2025;12:10:00;544.03;544.67;543.64;543.69;54331
SPY;5;03.04.2025;12:15:00;543.73;545.26;543.63;545.06;64349
SPY;5;03.04.2025;12:20:00;545.06;545.69;544.79;545.61;38883
SPY;5;03.04.2025;12:25:00;545.61;545.95;545.16;545.61;51535
SPY;5;03.04.2025;12:30:00;545.61;545.9;544.67;545.89;38738
SPY;5;03.04.2025;12:35:00;545.9;546.34;544.18;544.22;47556
SPY;5;03.04.2025;12:40:00;544.21;544.565;543.96;544.33;40175
SPY;5;03.04.2025;12:45:00;544.41;545.7;544.31;544.56;37871
SPY;5;03.04.2025;12:50:00;544.56;544.95;544.11;544.95;25860
SPY;5;03.04.2025;12:55:00;544.93;544.95;543.29;543.38;37639
SPY;5;03.04.2025;13:00:00;543.27;543.66;542.99;543.44;37415
SPY;5;03.04.2025;13:05:00;543.5;544.175;543.19;543.54;34641
SPY;5;03.04.2025;13:10:00;543.51;544.32;543.3;543.33;23468
SPY;5;03.04.2025;13:15:00;543.25;543.91;542.9;543.47;27501
SPY;5;03.04.2025;13:20:00;543.41;543.62;542.94;543.06;22269
SPY;5;03.04.2025;13:25:00;543.12;543.57;541.92;542.43;40235
SPY;5;03.04.2025;13:30:00;542.48;542.68;542.05;542.26;25020
SPY;5;03.04.2025;13:35:00;542.14;542.62;541.92;542.62;20411
SPY;5;03.04.2025;13:40:00;542.66;543.52;542.63;543.14;47604
SPY;5;03.04.2025;13:45:00;543.1;543.55;542.88;543.52;24486
SPY;5;03.04.2025;13:50:00;543.43;543.75;542.81;542.92;31449
SPY;5;03.04.2025;13:55:00;542.95;543;542.33;542.68;31031
SPY;5;03.04.2025;14:00:00;542.65;542.65;541.8;541.86;21355
SPY;5;03.04.2025;14:05:00;541.88;542.52;541.78;541.78;25649
SPY;5;03.04.2025;14:10:00;541.86;541.86;541.25;541.55;28350
SPY;5;03.04.2025;14:15:00;541.55;541.61;540.7;540.78;40890
SPY;5;03.04.2025;14:20:00;540.75;541.1;540.39;540.66;36693
SPY;5;03.04.2025;14:25:00;540.7;541.36;540.39;540.65;47838
SPY;5;03.04.2025;14:30:00;540.69;540.99;540.43;540.81;23027
SPY;5;03.04.2025;14:35:00;540.76;541.51;539.96;540.38;80978
SPY;5;03.04.2025;14:40:00;540.48;541.45;540.29;541.27;40813
SPY;5;03.04.2025;14:45:00;541.155;542.07;541.08;541.89;36682
SPY;5;03.04.2025;14:50:00;541.9;542.24;541.33;542.19;29455
SPY;5;03.04.2025;14:55:00;542.14;542.3;541.55;541.74;26112
SPY;5;03.04.2025;15:00:00;541.93;541.99;541.17;541.79;51966
SPY;5;03.04.2025;15:05:00;541.65;541.94;541.21;541.46;49751
SPY;5;03.04.2025;15:10:00;541.49;541.97;541.38;541.43;28068
SPY;5;03.04.2025;15:15:00;541.4;541.7;540.81;541.04;58418
SPY;5;03.04.2025;15:20:00;540.91;540.93;538.56;539.55;96474
SPY;5;03.04.2025;15:25:00;539.57;540.06;538.83;539.4;62136
SPY;5;03.04.2025;15:30:00;539.41;539.91;538.81;539.06;43801
SPY;5;03.04.2025;15:35:00;539.09;539.26;538.14;538.38;97607
SPY;5;03.04.2025;15:40:00;538.28;538.77;538.02;538.77;83198
SPY;5;03.04.2025;15:45:00;538.64;539.56;538.45;539.45;109884
SPY;5;03.04.2025;15:50:00;539.46;539.52;537.77;538.07;167914
SPY;5;03.04.2025;15:55:00;538.08;538.53;537.59;538.49;239655
SPY;5;03.04.2025;16:00:00;538.43;538.53;536.9;537.67;878791
SPY;5;04.04.2025;9:35:00;523.67;525.85;522.38;523.79;291551
SPY;5;04.04.2025;9:40:00;523.89;524.19;520.82;521.67;242120
SPY;5;04.04.2025;9:45:00;521.61;521.82;519.17;520.2;174112
SPY;5;04.04.2025;9:50:00;520.2;523.09;519.59;521.17;166176
SPY;5;04.04.2025;9:55:00;521.25;523.33;521.09;521.31;150312
SPY;5;04.04.2025;10:00:00;521.2;524.47;520.6;523.19;181569
SPY;5;04.04.2025;10:05:00;523.24;523.24;521.44;522;84716
SPY;5;04.04.2025;10:10:00;521.94;522.5;519.77;519.78;120871
SPY;5;04.04.2025;10:15:00;519.77;519.79;518.03;518.48;109109
SPY;5;04.04.2025;10:20:00;518.35;519.04;517.135;518.68;132988
SPY;5;04.04.2025;10:25:00;518.55;519.39;517.26;517.76;92797
SPY;5;04.04.2025;10:30:00;517.79;518;516.24;516.3;108932
SPY;5;04.04.2025;10:35:00;516.22;517.53;515.63;515.66;136056
SPY;5;04.04.2025;10:40:00;515.67;516.27;514.62;516.04;135353
SPY;5;04.04.2025;10:45:00;515.92;516.17;514.41;514.66;109207
SPY;5;04.04.2025;10:50:00;514.57;514.63;511.395;511.42;138949
SPY;5;04.04.2025;10:55:00;511.39;515.01;510.05;514.28;252760
SPY;5;04.04.2025;11:00:00;514.15;516.38;513.43;515.53;142703
SPY;5;04.04.2025;11:05:00;515.29;520.78;514.82;520.31;386678
SPY;5;04.04.2025;11:10:00;520.42;520.81;517.3;518.48;225879
SPY;5;04.04.2025;11:15:00;518.49;521.9;518.15;520.91;212610
SPY;5;04.04.2025;11:20:00;520.8;522.51;519.81;519.81;168718
SPY;5;04.04.2025;11:25:00;519.86;521.87;519.65;521.32;145138
SPY;5;04.04.2025;11:30:00;521.16;521.16;516.22;516.37;261074
SPY;5;04.04.2025;11:35:00;516.39;517.82;515.83;516.39;97438
SPY;5;04.04.2025;11:40:00;516.5;516.89;514.11;514.87;129380
SPY;5;04.04.2025;11:45:00;514.77;516.59;514.38;515.93;107585
SPY;5;04.04.2025;11:50:00;515.95;518.09;514.84;517.7;109682
SPY;5;04.04.2025;11:55:00;517.77;518.34;515.97;516.64;89928
SPY;5;04.04.2025;12:00:00;516.74;517.52;514.76;514.92;84660
SPY;5;04.04.2025;12:05:00;515.06;516.53;514.88;515.29;86345
SPY;5;04.04.2025;12:10:00;515.24;517.36;515.24;515.52;63176
SPY;5;04.04.2025;12:15:00;515.49;517.18;515.32;516.535;88752
SPY;5;04.04.2025;12:20:00;516.76;516.9;513.15;513.49;76214
SPY;5;04.04.2025;12:25:00;513.52;513.67;512.15;512.9;59373
SPY;5;04.04.2025;12:30:00;513.12;513.12;511.86;512.39;61734
SPY;5;04.04.2025;12:35:00;512.29;512.72;511.28;511.28;101348
SPY;5;04.04.2025;12:40:00;511.29;514.04;510.97;513.66;99820
SPY;5;04.04.2025;12:45:00;513.71;514.31;512.11;512.13;51256
SPY;5;04.04.2025;12:50:00;512.03;512.37;511.32;511.58;62145
SPY;5;04.04.2025;12:55:00;511.5;512.89;511.23;512.19;70670
SPY;5;04.04.2025;13:00:00;512.08;513.045;511.88;512.18;80911
SPY;5;04.04.2025;13:05:00;512.01;513.54;511.56;512.41;63686
SPY;5;04.04.2025;13:10:00;512.49;512.87;511.13;511.46;65393
SPY;5;04.04.2025;13:15:00;511.62;511.62;509.44;509.77;111933
SPY;5;04.04.2025;13:20:00;509.64;509.78;508.33;509.54;80565
SPY;5;04.04.2025;13:25:00;509.61;510.9;509.38;510.84;161262
SPY;5;04.04.2025;13:30:00;510.89;512.06;510.89;511.19;56430
SPY;5;04.04.2025;13:35:00;511.1;512.12;509.77;511.49;84193
SPY;5;04.04.2025;13:40:00;511.36;513.85;511.22;513.28;87833
SPY;5;04.04.2025;13:45:00;513.09;514.02;512.66;512.8;128322
SPY;5;04.04.2025;13:50:00;513;514.64;512.33;514.44;91984
SPY;5;04.04.2025;13:55:00;514.48;514.54;512.98;513.44;61315
SPY;5;04.04.2025;14:00:00;513.39;514.57;512.25;514.54;83341
SPY;5;04.04.2025;14:05:00;514.62;515.75;514.34;514.695;138858
SPY;5;04.04.2025;14:10:00;514.63;514.98;512.37;512.66;84718
SPY;5;04.04.2025;14:15:00;512.65;512.76;511.47;511.52;59970
SPY;5;04.04.2025;14:20:00;511.56;511.56;510.16;510.2;77557
SPY;5;04.04.2025;14:25:00;510.3;510.56;509.25;509.45;102972
SPY;5;04.04.2025;14:30:00;509.35;509.52;508.57;508.84;90199
SPY;5;04.04.2025;14:35:00;508.81;509.18;507.93;508.45;116865
SPY;5;04.04.2025;14:40:00;508.44;508.99;506.94;507.12;112639
SPY;5;04.04.2025;14:45:00;507.14;507.3;505.53;505.93;78958
SPY;5;04.04.2025;14:50:00;505.86;508.09;505.7;507.93;92903
SPY;5;04.04.2025;14:55:00;507.95;508.95;507.11;508.49;103743
SPY;5;04.04.2025;15:00:00;508.35;508.7;507.17;507.76;68007
SPY;5;04.04.2025;15:05:00;507.78;508.47;506.53;507.44;104612
SPY;5;04.04.2025;15:10:00;507.48;507.96;506.4;507.82;105363
SPY;5;04.04.2025;15:15:00;507.93;510.66;507.45;510.15;142798
SPY;5;04.04.2025;15:20:00;510.125;510.23;507.7;508.1;84421
SPY;5;04.04.2025;15:25:00;508.07;511.35;508.02;511.27;139513
SPY;5;04.04.2025;15:30:00;511.4;511.97;509.89;510.57;103793
SPY;5;04.04.2025;15:35:00;510.47;513.33;509.98;513.32;210325
SPY;5;04.04.2025;15:40:00;513.3;513.9;511.3;512.14;221449
SPY;5;04.04.2025;15:45:00;512.14;512.7;511.12;512.19;175929
SPY;5;04.04.2025;15:50:00;512.12;513.15;509.41;509.76;248045
SPY;5;04.04.2025;15:55:00;509.7;509.7;506.14;506.59;223288
SPY;5;04.04.2025;16:00:00;506.54;506.54;505.07;505.5;1051949
SPY;5;07.04.2025;9:35:00;489.2;489.25;486.4;487.52;342904
SPY;5;07.04.2025;9:40:00;487.69;487.82;483.77;485.97;297069
SPY;5;07.04.2025;9:45:00;485.87;486.46;481.8;483.8;282968
SPY;5;07.04.2025;9:50:00;483.85;488.75;482.54;487.81;274713
SPY;5;07.04.2025;9:55:00;487.85;492.3;487.44;492.18;366456
SPY;5;07.04.2025;10:00:00;492.2;496.42;491.24;495.58;265473
SPY;5;07.04.2025;10:05:00;495.56;497.4;493.37;494.76;302424
SPY;5;07.04.2025;10:10:00;494.81;497;493.86;494.46;198435
SPY;5;07.04.2025;10:15:00;494.51;517.38;494.51;513.78;652160
SPY;5;07.04.2025;10:20:00;513.85;523.11;513.33;514.59;743284
SPY;5;07.04.2025;10:25:00;514.55;514.55;499;499.72;703435
SPY;5;07.04.2025;10:30:00;499.71;505.14;497.54;498.11;351251
SPY;5;07.04.2025;10:35:00;498.26;505.92;496.82;499.02;332251
SPY;5;07.04.2025;10:40:00;499.14;500;493.85;494.06;342321
SPY;5;07.04.2025;10:45:00;493.97;500.55;493.67;500.07;201008
SPY;5;07.04.2025;10:50:00;500.08;501.91;497.46;500.82;251721
SPY;5;07.04.2025;10:55:00;501.04;508.78;500.3;508.06;204405
SPY;5;07.04.2025;11:00:00;508.08;508.19;504.75;505.79;178867
SPY;5;07.04.2025;11:05:00;505.83;509.75;504.49;508.06;195686
SPY;5;07.04.2025;11:10:00;508.09;508.1;501.96;502.16;160222
SPY;5;07.04.2025;11:15:00;502.16;504.48;495.12;496.34;238353
SPY;5;07.04.2025;11:20:00;496.22;498.96;492.81;498.08;409331
SPY;5;07.04.2025;11:25:00;498.02;500.58;493.87;494.16;240368
SPY;5;07.04.2025;11:30:00;494.22;495.72;493.51;493.75;121988
SPY;5;07.04.2025;11:35:00;493.73;497.48;493.73;497;121458
SPY;5;07.04.2025;11:40:00;496.87;500.95;496.82;498.63;142971
SPY;5;07.04.2025;11:45:00;498.64;503.9;498.41;503.58;116980
SPY;5;07.04.2025;11:50:00;503.49;503.49;500.55;502.08;114495
SPY;5;07.04.2025;11:55:00;502.26;503.7;499.57;499.71;70254
SPY;5;07.04.2025;12:00:00;499.92;501.48;499.47;499.5;58734
SPY;5;07.04.2025;12:05:00;499.46;499.62;497.76;498.8;46592
SPY;5;07.04.2025;12:10:00;498.94;498.94;496.12;496.44;60996
SPY;5;07.04.2025;12:15:00;496.34;498.24;495.28;497.2;86426
SPY;5;07.04.2025;12:20:00;497.37;497.88;495.49;497.45;36015
SPY;5;07.04.2025;12:25:00;497.11;497.95;495.04;497.34;57581
SPY;5;07.04.2025;12:30:00;497.44;500.47;497.43;499.66;56695
SPY;5;07.04.2025;12:35:00;499.49;501.77;499.1;500.8;45595
SPY;5;07.04.2025;12:40:00;500.85;500.85;499.3;499.425;37019
SPY;5;07.04.2025;12:45:00;499.34;500.37;496.9;497.84;53051
SPY;5;07.04.2025;12:50:00;497.51;497.51;495.57;496.98;45196
SPY;5;07.04.2025;12:55:00;496.98;497.88;496;497.56;44714
SPY;5;07.04.2025;13:00:00;497.68;497.84;494.7;495.76;82426
SPY;5;07.04.2025;13:05:00;495.63;503.04;495.61;496.815;144451
SPY;5;07.04.2025;13:10:00;496.83;498.14;495.7;497.46;66945
SPY;5;07.04.2025;13:15:00;497.56;501.68;496.42;501.48;85683
SPY;5;07.04.2025;13:20:00;501.46;503.6;500.62;502.7;87961
SPY;5;07.04.2025;13:25:00;502.85;504.02;501.92;503.08;67219
SPY;5;07.04.2025;13:30:00;503.04;505.82;502.56;505.62;56372
SPY;5;07.04.2025;13:35:00;505.57;505.9;502.31;504.02;50264
SPY;5;07.04.2025;13:40:00;504.43;506.32;503.16;506.27;65377
SPY;5;07.04.2025;13:45:00;506.07;507.09;504.31;506.96;61565
SPY;5;07.04.2025;13:50:00;506.94;509.07;504.61;507.605;169072
SPY;5;07.04.2025;13:55:00;507.53;508.75;506.44;507.89;59965
SPY;5;07.04.2025;14:00:00;507.79;509.28;506.65;509.21;28416
SPY;5;07.04.2025;14:05:00;509.32;509.87;507.51;508.38;51808
SPY;5;07.04.2025;14:10:00;508.38;508.38;505.63;507.27;38343
SPY;5;07.04.2025;14:15:00;507.21;508.83;505.21;506.24;53084
SPY;5;07.04.2025;14:20:00;506.22;510;506.02;509.06;49896
SPY;5;07.04.2025;14:25:00;509.46;510.46;507.9;509.01;40690
SPY;5;07.04.2025;14:30:00;508.89;509.11;504.68;505.01;50909
SPY;5;07.04.2025;14:35:00;505.39;506.24;504.88;505.97;52615
SPY;5;07.04.2025;14:40:00;505.9;507.78;505.51;507.33;42577
SPY;5;07.04.2025;14:45:00;507.35;508.23;506.31;506.67;37246
SPY;5;07.04.2025;14:50:00;506.64;507.61;504.95;505.89;39526
SPY;5;07.04.2025;14:55:00;505.9;506.19;503.38;503.63;52189
SPY;5;07.04.2025;15:00:00;503.5;503.91;502.345;503.15;52692
SPY;5;07.04.2025;15:05:00;503.29;506.25;503.1;503.51;65708
SPY;5;07.04.2025;15:10:00;503.69;504.31;501.59;501.87;29897
SPY;5;07.04.2025;15:15:00;501.55;502.41;500.95;501.75;64025
SPY;5;07.04.2025;15:20:00;501.75;504.3;500.175;503.65;84139
SPY;5;07.04.2025;15:25:00;503.59;504.19;501.64;502.09;75193
SPY;5;07.04.2025;15:30:00;502.18;502.725;500.56;500.625;71017
SPY;5;07.04.2025;15:35:00;500.64;506.08;500.64;504.93;119957
SPY;5;07.04.2025;15:40:00;505.12;506.58;504.14;504.59;84472
SPY;5;07.04.2025;15:45:00;504.56;504.81;501.27;501.56;129595
SPY;5;07.04.2025;15:50:00;501.6;502.84;501.02;502.66;281817
SPY;5;07.04.2025;15:55:00;502.52;503.39;500.82;503.25;185780
SPY;5;07.04.2025;16:00:00;503.36;505.14;503.32;504.53;511888
SPY;5;08.04.2025;9:35:00;521.86;522.17;520;520.48;203504
SPY;5;08.04.2025;9:40:00;520.44;520.73;517.79;519.02;204685
